"110年04月21日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="03059F","恒指麥證05購02","0","0","0","--","--","--","--"," ","0.00","0.03","998","0.05","10","0.00",
="030600","大成鋼元大0A購03","447,000","38","1,953,150","4.23","5.00","4.03","4.97","+","0.63","4.89","10","4.90","10","48.00",
="030601","聯電元大0A購03","328,000","17","641,700","2.00","2.00","1.87","1.88","-","0.09","1.88","20","1.89","50","53.40",
="030602","仁寶元大0A購01","350,000","4","585,500","1.68","1.68","1.67","1.67","-","0.03","1.71","450","1.75","50","27.80",
="030603","廣宇元大12購01","10,000","1","8,200","0.82","0.82","0.82","0.82"," ","0.00","0.78","100","0.79","50","43.35",
="030604","友訊元大0A購01","14,000","3","16,400","1.18","1.18","1.16","1.16","-","0.02","1.12","100","1.13","50","23.35",
="030605","華邦電元大0A購01","1,631,000","89","5,388,800","3.26","3.40","3.14","3.20","-","0.06","3.24","258","3.28","50","36.45",
="030606","華邦電元大12購01","1,559,000","63","3,183,980","2.08","2.11","1.96","2.03"," ","0.00","2.02","350","2.05","50","36.45",
="030607","致茂元大0A購01","30,000","4","43,560","1.46","1.46","1.42","1.44","-","0.03","1.47","100","1.49","50","192.50",
="030608","南亞科元大0A購02","46,000","6","75,300","1.72","1.72","1.56","1.57","-","0.08","1.56","105","1.57","45","98.30",
="030609","南亞科元大0C購01","342,000","11","514,460","1.58","1.58","1.45","1.45","-","0.06","1.45","10","1.46","50","98.30",
="03060F","恒指麥證06購01","0","0","0","--","--","--","--"," ","0.00","2.31","998","2.32","10","0.00",
="03060X","元展55","0","0","0","--","--","--","--"," ","0.00","16.70","100","17.70","10","93.00",
="030610","聯發科元大0A購07","161,000","4","241,390","1.50","1.50","1.49","1.49","-","0.04","1.41","10","1.42","50","988.00",
="030611","盟立元大0A購01","499,000","13","456,960","0.92","0.93","0.91","0.91","-","0.06","0.91","10","0.92","50","50.10",
="030612","宏達電元大0B購01","42,000","3","149,840","3.67","3.67","3.53","3.53","+","0.23","3.47","100","3.57","10","40.60",
="030613","長榮元大0A購08","720,000","22","4,687,500","5.85","6.75","5.85","6.75","+","1.45","6.70","10","--","0","75.90",
="030614","長榮元大0A購09","1,005,000","34","5,425,350","4.78","5.75","4.76","5.75","+","1.19","5.75","10","--","0","75.90",
="030615","長榮元大0A購10","1,021,000","88","3,347,210","2.80","3.60","2.80","3.52","+","0.80","3.52","5","3.60","5","75.90",
="030616","裕民元大0B購01","264,000","21","1,100,810","3.36","4.66","3.36","4.66","+","1.40","4.40","1","--","0","61.90",
="030617","東森元大0A購01","1,248,000","38","1,942,080","1.60","1.61","1.49","1.60","-","0.05","1.60","10","1.61","50","17.90",
="030618","萬海元大0A購02","1,000","1","5,300","5.30","5.30","5.30","5.30","+","0.75","5.75","10","--","0","89.60",
="030619","萬海元大0A購03","36,000","16","156,110","4.21","4.60","4.18","4.60","+","0.90","4.75","10","--","0","89.60",
="03061F","恒指麥證06購02","20,000","1","19,200","0.96","0.96","0.96","0.96","-","0.39","0.98","998","0.99","10","0.00",
="030620","長榮航元大0A購02","112,000","14","330,970","2.74","3.29","2.74","3.29","+","0.63","3.29","7","3.30","10","19.05",
="030621","華晶科元大0A購01","50,000","5","85,280","1.70","1.71","1.69","1.71","-","0.07","1.68","100","1.69","50","42.50",
="030622","華晶科元大0A購02","35,000","5","62,280","1.77","1.80","1.77","1.78","-","0.18","1.75","10","1.76","50","42.50",
="030623","景碩元大0C購01","3,000","2","5,160","1.72","1.72","1.72","1.72","-","0.05","1.64","100","1.67","50","111.00",
="030624","玉晶光元大11購01","325,000","18","466,020","1.52","1.52","1.35","1.35","-","0.16","1.34","100","1.35","50","490.00",
="030625","立積元大0A購05","0","0","0","--","--","--","--"," ","0.00","0.90","100","0.91","50","545.00",
="030626","立積元大0B購02","0","0","0","--","--","--","--"," ","0.00","1.06","100","1.07","50","545.00",
="030627","松翰元大0A購04","19,000","1","22,040","1.16","1.16","1.16","1.16","-","0.06","1.18","499","1.22","50","111.00",
="030628","彩晶元大0A購06","692,000","28","2,076,800","2.44","3.50","2.44","3.27","+","0.99","3.32","1","3.40","2","21.15",
="030629","彩晶元大0A購07","282,000","18","769,740","2.49","3.21","2.49","3.21","+","0.91","3.21","10","--","0","21.15",
="03062F","恒指麥證09購01","0","0","0","--","--","--","--"," ","0.00","2.33","998","2.34","10","0.00",
="030630","盛群元大0A購01","0","0","0","--","--","--","--"," ","0.00","1.41","100","1.42","50","93.40",
="030631","台郡元大0C購01","901,000","24","1,326,830","1.47","1.49","1.42","1.42","-","0.15","1.42","10","1.44","6","124.00",
="030632","惠特元大0A購01","30,000","3","31,300","1.08","1.08","0.97","0.97","-","0.11","0.96","100","0.97","50","187.00",
="030633","惠特元大0A購02","35,000","6","35,950","1.09","1.09","0.99","0.99","-","0.08","0.97","100","0.98","50","187.00",
="030634","致新元大0A購01","248,000","11","303,180","1.22","1.26","1.18","1.21","-","0.10","1.20","10","1.21","50","218.00",
="030635","致新元大0A購02","90,000","2","103,600","1.14","1.16","1.14","1.16","-","0.04","1.10","10","1.11","50","218.00",
="030636","巨大元大0A購01","376,000","25","782,930","2.10","2.18","2.01","2.05","+","0.16","2.01","10","2.02","50","367.50",
="030637","潤泰新元大0A購02","609,000","28","1,147,110","1.81","1.97","1.81","1.95","+","0.18","1.93","100","1.95","50","54.10",
="030638","滬深2X中信0B購02","0","0","0","--","--","--","--"," ","0.00","0.76","30","0.77","30","0.00",
="030639","聯發科中信12購01","10,000","1","5,100","0.51","0.51","0.51","0.51","-","0.02","0.50","30","0.51","30","0.00",
="03063F","恒指麥證09購02","0","0","0","--","--","--","--"," ","0.00","1.38","998","1.39","10","0.00",
="03063P","臺股指凱基04售03","10,000","10","100","0.01","0.01","0.01","0.01","X","0.00","--","0","0.01","8,101","0.00",
="030640","長榮中信0A購02","306,000","48","865,880","2.28","3.50","2.28","3.50","+","1.31","3.00","5","3.50","11","0.00",
="030641","群創中信0B購07","1,031,000","49","1,016,930","0.83","1.04","0.83","1.03","+","0.25","1.01","100","1.02","105","0.00",
="030642","大成鋼日盛0A購02","276,000","21","1,555,250","5.75","6.80","5.45","6.65","+","1.20","6.50","25","6.65","5","48.00",
="030643","國巨日盛0A購02","528,000","5","1,011,080","2.04","2.04","1.91","1.91","-","0.19","1.92","25","1.93","25","557.00",
="030644","友達日盛0C購01","42,000","6","194,140","4.13","4.99","4.13","4.96","+","1.08","4.99","25","5.35","25","29.10",
="030645","聯發科日盛0A購02","0","0","0","--","--","--","--"," ","0.00","0.73","25","0.74","25","988.00",
="030646","聯發科日盛0C購01","55,000","1","35,750","0.65","0.65","0.65","0.65","-","0.01","0.62","25","0.63","25","988.00",
="030647","聯發科日盛12購01","0","0","0","--","--","--","--"," ","0.00","0.57","25","0.58","25","988.00",
="030648","聯發科日盛14購01","33,000","1","15,180","0.46","0.46","0.46","0.46","+","0.01","0.45","25","0.46","25","988.00",
="030649","聯詠日盛0A購02","70,000","3","93,400","1.34","1.34","1.32","1.32"," ","0.00","1.26","25","1.27","25","589.00",
="03064X","元展59","0","0","0","--","--","--","--"," ","0.00","75.00","10","--","0","75.90",
="030650","群創台新0A購01","291,000","37","362,540","1.06","1.80","1.06","1.40","+","0.44","1.32","10","1.80","100","0.00",
="030651","遠東新永豐0A購01","861,000","22","667,860","0.74","0.81","0.74","0.77","+","0.02","0.75","105","0.76","100","33.10",
="030652","亞德客永豐0A購01","1,000","1","380","0.38","0.38","0.38","0.38","X","0.00","0.32","499","0.33","100","1,035.00",
="030653","中鋼永豐0A購01","949,000","87","3,270,110","3.60","3.65","3.00","3.45","-","0.15","3.35","100","3.45","99","38.50",
="030654","東鋼永豐0A購01","478,000","47","854,460","1.63","1.92","1.63","1.91","+","0.10","1.87","100","1.92","110","58.90",
="030655","允強永豐0A購01","36,000","2","22,860","0.60","0.66","0.60","0.66","+","0.02","0.63","200","0.64","100","29.20",
="030656","南帝永豐0A購02","4,000","2","4,600","1.25","1.25","1.05","1.05","+","0.12","1.05","1","1.45","1","143.00",
="030657","友達永豐0A購01","2,090,000","120","2,647,230","1.08","1.37","1.08","1.31","+","0.32","1.31","116","1.33","100","29.10",
="030658","強茂永豐0A購01","282,000","19","392,050","1.36","1.61","1.31","1.61","+","0.11","1.59","499","1.62","100","61.70",
="030659","冠德永豐0A購01","1,304,000","46","846,580","0.58","0.70","0.58","0.70","+","0.09","0.69","105","0.70","100","43.60",
="030660","長榮永豐0A購03","153,000","17","499,990","2.93","4.22","2.93","4.22","+","1.34","3.90","5","--","0","75.90",
="030661","聯詠永豐0A購02","206,000","15","76,790","0.38","0.41","0.35","0.38","-","0.02","0.38","100","0.39","100","589.00",
="030662","智原永豐0A購01","418,000","18","262,620","0.65","0.69","0.55","0.55","-","0.12","0.57","100","0.58","100","58.70",
="030663","華晶科永豐0A購01","401,000","9","165,890","0.42","0.43","0.40","0.43","-","0.03","0.41","100","0.42","100","42.50",
="030664","群創永豐0A購04","4,785,000","141","4,585,220","0.84","1.06","0.84","1.01","+","0.27","1.00","120","1.01","75","27.55",
="030665","健策永豐0A購01","425,000","2","106,250","0.25","0.25","0.25","0.25","-","0.03","0.23","100","0.24","100","279.00",
="030666","貿聯永豐0A購01","0","0","0","--","--","--","--"," ","0.00","0.36","499","0.37","100","268.00",
="030667","立積永豐0A購02","0","0","0","--","--","--","--"," ","0.00","0.18","499","0.19","100","545.00",
="030668","彩晶永豐0A購01","3,349,000","140","4,370,840","1.10","1.99","1.10","1.99","+","0.96","1.76","10","1.99","1","21.15",
="030669","啟碁永豐0A購01","46,000","4","64,340","1.41","1.41","1.37","1.37","-","0.06","1.35","499","1.36","100","74.20",
="030670","復盛永豐0A購02","0","0","0","--","--","--","--"," ","0.00","0.30","499","0.31","100","227.50",
="030671","惠特永豐0A購02","115,000","5","32,410","0.31","0.31","0.28","0.28","-","0.05","0.27","100","0.28","100","187.00",
="030672","T50反1國泰0C購01","690,000","5","303,700","0.44","0.45","0.44","0.45","+","0.02","0.44","499","0.45","30","5.82",
="030673","榮成國泰0C購01","4,000","2","8,660","2.03","2.21","2.03","2.21","+","0.29","2.09","390","2.19","30","28.50",
="030674","中鴻國泰0C購01","640,000","29","3,468,750","5.40","5.45","5.35","5.45","+","0.20","5.40","25","5.80","5","35.40",
="030675","聯電國泰0C購01","1,830,000","32","3,512,420","1.97","1.97","1.87","1.89","-","0.07","1.87","430","1.89","30","53.40",
="030676","華新科國泰0C購01","312,000","15","440,240","1.45","1.47","1.38","1.38","-","0.10","1.37","499","1.38","30","248.00",
="030677","創意國泰0C購01","138,000","11","234,000","1.74","1.74","1.59","1.59","-","0.16","1.59","99","1.66","30","409.50",
="030678","申豐國泰0C購01","603,000","63","1,440,540","2.16","2.95","2.16","2.60","+","0.56","2.60","350","2.65","30","336.50",
="030679","台達化兆豐0A購01","190,000","11","354,850","1.76","1.92","1.70","1.88","+","0.08","1.87","10","1.88","10","49.90",
="030680","榮成兆豐0B購01","70,000","7","88,780","1.28","1.30","1.24","1.30","+","0.08","1.29","10","1.30","10","28.50",
="030681","中鋼兆豐0A購01","45,000","9","349,550","7.95","8.20","7.55","8.20","+","0.05","7.60","10","7.65","10","38.50",
="030682","國巨兆豐0A購03","33,000","4","39,560","1.22","1.22","1.19","1.20","-","0.10","1.15","10","1.16","10","557.00",
="030683","友訊兆豐0A購01","144,000","4","126,550","0.90","0.90","0.85","0.85","-","0.07","0.83","10","0.84","10","23.35",
="030684","瑞昱兆豐0B購01","20,000","1","18,800","0.94","0.94","0.94","0.94","X","0.00","0.92","10","0.93","10","493.50",
="030685","聯發科兆豐0A購01","123,000","6","83,110","0.68","0.69","0.67","0.67","-","0.02","0.65","10","0.66","10","988.00",
="030686","聯發科兆豐0A購02","305,000","2","198,300","0.65","0.66","0.65","0.66","+","0.01","0.62","10","0.63","10","988.00",
="030687","聯發科兆豐0A購03","0","0","0","--","--","--","--"," ","0.00","0.65","10","0.66","10","988.00",
="030688","聯發科兆豐0A購04","103,000","6","68,610","0.68","0.68","0.65","0.65","+","0.03","0.63","10","0.64","10","988.00",
="030689","美食兆豐0A購01","445,000","19","444,100","1.01","1.05","0.94","1.02"," ","0.00","1.01","10","1.02","10","190.00",
="030690","聯陽兆豐0B購01","73,000","11","152,590","1.99","2.28","1.93","2.23","+","0.29","2.09","10","2.10","10","124.50",
="030691","彩晶兆豐0A購02","102,000","18","201,100","1.72","2.45","1.71","2.45","+","0.92","2.14","10","2.44","20","21.15",
="030692","惠特兆豐0B購01","65,000","6","47,450","0.76","0.76","0.71","0.71","-","0.05","0.69","10","0.70","10","187.00",
="030693","華紙群益0A購01","44,000","2","229,400","4.54","5.30","4.54","5.30","+","1.14","5.30","26","--","0","26.30",
="030694","中鋼群益0B購01","1,000","1","6,950","6.95","6.95","6.95","6.95","+","0.35","6.75","25","--","0","38.50",
="030695","大成鋼群益0B購01","476,000","42","1,660,940","3.13","4.12","3.13","4.12","+","0.80","3.86","25","3.96","10","48.00",
="030696","南帝群益0B購05","385,000","15","948,550","2.29","2.60","2.29","2.46","+","0.41","2.33","100","--","0","143.00",
="030697","南帝群益0B購06","299,000","25","733,430","2.29","2.55","2.19","2.40","+","0.32","2.40","5","--","0","143.00",
="030698","為升群益0A購01","735,000","32","849,450","1.27","1.27","1.06","1.14","-","0.02","1.06","35","1.09","10","252.00",
="030699","中環群益0A購01","851,000","36","1,097,540","1.26","1.34","1.14","1.14","-","0.12","1.14","25","1.15","10","11.95",
="030700","矽統群益0B購01","3,442,000","27","5,378,840","1.59","1.64","1.53","1.53","-","0.07","1.51","25","1.54","10","20.90",
="030701","友達群益0A購01","1,090,000","55","4,344,930","3.42","4.48","3.42","4.33","+","1.16","4.33","1","4.38","10","29.10",
="030702","超豐群益0A購01","173,000","8","138,550","0.79","0.81","0.78","0.80","+","0.02","0.79","25","0.84","10","70.50",
="030703","長榮群益0C購03","331,000","31","1,925,250","5.40","6.25","5.40","6.25","+","1.38","6.30","25","--","0","75.90",
="030704","聯詠群益0A購03","0","0","0","--","--","--","--"," ","0.00","0.56","25","0.57","10","589.00",
="030705","華晶科群益0B購01","95,000","4","132,050","1.39","1.39","1.39","1.39","-","0.18","1.40","25","1.41","10","42.50",
="030706","華晶科群益0C購01","60,000","5","100,200","1.68","1.68","1.66","1.67","-","0.20","1.68","25","1.69","10","42.50",
="030707","華晶科群益11購01","110,000","9","170,200","1.53","1.59","1.53","1.59","-","0.11","1.54","25","1.55","10","42.50",
="030708","京鼎群益0C購01","366,000","13","328,380","0.87","0.93","0.87","0.93","X","0.00","0.90","25","0.92","10","250.00",
="030709","群創群益0B購06","40,000","2","77,400","1.91","1.96","1.91","1.96","+","0.40","2.04","25","--","0","27.55",
="030710","群創群益0C購01","525,000","85","1,375,810","2.46","2.90","2.44","2.90","+","0.71","2.20","10","--","0","27.55",
="030711","貿聯群益0A購01","72,000","6","96,600","1.32","1.35","1.32","1.35"," ","0.00","1.34","25","1.35","10","268.00",
="030712","科嘉群益0A購01","0","0","0","--","--","--","--"," ","0.00","0.96","25","0.97","10","137.00",
="030713","帆宣群益0B購01","189,000","4","226,320","1.18","1.21","1.18","1.21","-","0.01","1.20","25","1.25","10","119.50",
="030714","申豐群益0C購01","120,000","8","401,650","2.99","3.58","2.99","3.51","+","0.73","3.51","10","3.54","50","336.50",
="030715","惠特群益0B購02","36,000","3","33,280","0.95","0.95","0.92","0.92","-","0.13","0.91","25","0.92","10","187.00",
="030716","上証2X元大0A購03","0","0","0","--","--","--","--"," ","0.00","1.70","100","1.80","10","66.70",
="030717","滬深2X元大0A購05","0","0","0","--","--","--","--"," ","0.00","1.49","100","1.59","10","26.30",
="030718","台聚元大0A購03","13,000","2","58,740","4.48","4.53","4.48","4.53"," ","0.00","4.48","100","5.20","10","37.20",
="030719","新纖元大0A購01","706,000","47","1,307,500","1.73","2.02","1.72","1.99","+","0.28","2.01","100","2.03","50","21.20",
="030720","亞德客元大0B購01","25,000","2","32,350","1.29","1.31","1.29","1.31","X","0.00","1.25","100","1.27","50","1,035.00",
="030721","台玻元大0B購01","2,352,000","196","5,681,940","2.02","2.79","2.02","2.78","+","0.70","2.78","10","3.30","40","28.35",
="030722","正隆元大0A購01","868,000","83","2,142,660","2.37","2.55","2.36","2.49","+","0.24","2.44","350","2.47","50","43.90",
="030723","中鴻元大0A購03","116,000","8","441,930","3.80","4.34","3.76","4.16","+","0.41","4.22","100","4.32","10","35.40",
="030724","燁輝元大0A購01","849,000","43","3,056,690","3.70","3.78","3.38","3.54","-","0.01","3.51","200","3.57","50","19.90",
="030725","大成鋼元大0B購03","680,000","32","1,862,760","2.73","3.17","2.60","3.17","+","0.27","3.14","5","3.15","10","48.00",
="030726","正新元大0A購01","370,000","51","1,407,140","3.42","4.00","3.42","3.78","+","0.21","3.76","2","3.78","43","57.10",
="030727","聯電元大0A購04","184,000","6","367,420","2.01","2.03","1.92","1.92","-","0.08","1.92","10","1.93","50","53.40",
="030728","聯電元大0A購05","1,171,000","17","3,003,970","2.66","2.66","2.51","2.51","-","0.12","2.51","10","2.52","50","53.40",
="030729","廣宇元大0C購01","11,000","4","12,270","1.13","1.15","1.10","1.10","-","0.04","1.09","100","1.10","50","43.35",
="030730","台積電元大11購08","212,000","68","550,030","2.63","2.64","2.54","2.54","-","0.15","2.53","100","2.54","30","592.00",
="030731","旺宏元大0A購01","178,000","13","396,650","2.21","2.24","2.17","2.23","+","0.01","2.20","10","2.21","50","46.95",
="030732","旺宏元大0A購02","190,000","15","430,780","2.23","2.28","2.20","2.21","-","0.05","2.21","100","2.22","50","46.95",
="030733","凌陽元大0A購01","179,000","25","213,380","1.20","1.22","1.12","1.12","-","0.08","1.13","10","1.14","50","33.05",
="030734","南亞科元大0A購03","106,000","8","213,560","2.06","2.06","1.92","1.92","-","0.13","1.92","10","1.93","50","98.30",
="030735","南亞科元大0B購02","0","0","0","--","--","--","--"," ","0.00","1.66","100","1.67","50","98.30",
="030736","南亞科元大11購02","14,000","4","18,170","1.31","1.31","1.29","1.30","-","0.07","1.30","100","1.31","50","98.30",
="030737","友達元大0A購03","1,690,000","114","4,830,100","2.46","3.15","2.46","3.02","+","0.68","2.98","300","3.02","30","29.10",
="030738","全新元大0A購01","64,000","2","78,080","1.22","1.22","1.22","1.22","-","0.07","1.20","100","1.22","50","120.00",
="030739","全新元大0A購02","107,000","6","113,070","1.07","1.07","1.05","1.07","-","0.03","1.03","10","1.05","50","120.00",
="030740","盟立元大0B購01","297,000","15","324,860","1.09","1.10","1.06","1.10","-","0.02","1.08","10","1.09","50","50.10",
="030741","強茂元大0C購01","505,000","43","670,670","1.28","1.46","1.23","1.44","+","0.16","1.42","504","1.44","35","61.70",
="030742","強茂元大11購01","342,000","34","537,400","1.49","1.73","1.45","1.69","+","0.16","1.67","599","1.69","40","61.70",
="030743","長榮元大0A購11","233,000","23","1,567,450","6.10","7.30","6.10","7.30","+","1.80","7.15","60","--","0","75.90",
="030744","長榮元大0A購12","309,000","13","1,886,850","5.50","6.40","5.50","6.40","+","1.53","6.35","10","--","0","75.90",
="030745","長榮元大11購02","2,522,000","76","6,661,490","2.31","2.83","2.31","2.83","+","0.52","2.84","5","2.98","60","75.90",
="030746","裕民元大0A購01","971,000","79","3,834,320","3.10","4.68","3.10","4.68","+","1.61","4.19","6","4.67","10","61.90",
="030747","台航元大0A購01","425,000","23","2,257,900","5.25","6.00","5.20","6.00","+","1.18","5.55","12","6.00","10","36.55",
="030748","和鑫元大0A購01","1,928,000","69","3,245,430","1.48","1.89","1.48","1.79","+","0.12","1.74","10","1.76","50","14.10",
="030749","華晶科元大0A購03","28,000","2","28,880","1.03","1.05","1.03","1.05","-","0.06","1.01","100","1.02","50","42.50",
="03074X","元展69","0","0","0","--","--","--","--"," ","0.00","11.60","100","11.70","10","13.90",
="030750","華晶科元大0B購01","200,000","2","245,000","1.21","1.24","1.21","1.24","-","0.06","1.21","10","1.22","50","42.50",
="030751","群創元大0A購07","585,000","39","1,253,510","1.95","2.39","1.94","2.32","+","0.52","2.32","6","2.57","40","27.55",
="030752","茂林元大0A購01","433,000","17","443,280","1.02","1.03","1.00","1.03","+","0.01","1.02","10","1.03","32","107.50",
="030753","彩晶元大0C購02","338,000","25","931,830","2.56","3.15","2.56","3.15","+","0.69","3.20","10","3.69","1","21.15",
="030754","嘉聯益元大0A購02","1,669,000","25","2,866,930","1.86","1.86","1.67","1.67","-","0.17","1.65","10","1.66","50","37.50",
="030755","嘉聯益元大0B購01","33,000","11","61,700","1.95","1.95","1.78","1.78","-","0.17","1.74","100","1.75","50","37.50",
="030756","力成元大0B購01","123,000","5","137,330","1.11","1.12","1.10","1.12","-","0.01","1.10","100","1.12","50","112.00",
="030757","安集元大0A購02","126,000","11","140,960","1.16","1.19","1.07","1.08","-","0.09","1.08","10","1.09","50","65.00",
="030758","大成鋼元富0A購01","98,000","7","404,540","3.82","4.73","3.82","4.73","+","1.03","4.62","10","4.64","25","48.00",
="030759","南帝元富0A購02","6,000","2","10,350","1.69","1.90","1.69","1.90","+","0.57","1.69","5","--","0","143.00",
="03075X","元展70","10,000","2","78,750","7.90","7.90","7.85","7.85","X","0.00","7.95","100","8.15","50","10.00",
="030760","南帝元富11購01","287,000","3","554,200","2.05","2.10","1.93","2.10","X","0.00","1.89","25","2.70","1","143.00",
="030761","友達元富0A購01","543,000","27","2,366,610","3.79","4.63","3.79","4.49","+","1.15","4.44","25","4.46","25","29.10",
="030762","群創元富0A購05","4,337,000","126","12,159,060","2.47","3.00","2.44","2.88","+","0.65","2.88","25","--","0","27.55",
="030763","群創元富0A購06","3,222,000","89","8,311,410","2.29","2.75","2.25","2.65","+","0.61","2.63","25","2.65","15","27.55",
="030764","聯電康和0A購01","475,000","45","1,443,280","3.18","3.24","2.96","2.99","-","0.21","2.97","10","2.98","10","53.40",
="030765","台積電康和0A購04","0","0","0","--","--","--","--"," ","0.00","1.23","10","1.24","10","592.00",
="030766","凌陽康和11購01","430,000","37","576,410","1.38","1.40","1.25","1.30","-","0.19","1.28","10","1.29","10","33.05",
="030767","友達康和0A購01","202,000","15","497,980","2.21","2.83","2.21","2.80","+","0.83","2.72","10","2.73","10","29.10",
="030768","長榮康和0A購01","111,000","5","307,760","2.85","2.97","2.76","2.97","+","0.79","2.96","10","--","0","75.90",
="030769","長榮康和0A購02","619,000","55","3,009,350","4.43","6.30","4.43","6.05","+","1.81","5.65","10","6.20","6","75.90",
="030770","創意康和0B購01","0","0","0","--","--","--","--"," ","0.00","1.68","10","1.69","10","409.50",
="030771","群創康和0A購02","282,000","24","684,700","2.17","2.85","2.17","2.76","+","0.76","2.76","10","2.77","10","27.55",
="030772","台積電麥證11購03","77,000","31","119,670","1.57","1.57","1.52","1.52","-","0.08","1.51","998","1.52","945","0.00",
="030773","精英麥證0A購02","527,000","12","1,022,750","1.93","1.99","1.92","1.94","+","0.01","1.92","10","1.93","10","0.00",
="030774","凌陽麥證0A購02","284,000","13","261,990","0.94","0.95","0.89","0.89","-","0.10","0.88","10","--","0","0.00",
="030775","友達麥證0A購02","305,000","19","688,880","2.12","2.46","2.12","2.43","+","0.41","2.47","10","2.49","10","0.00",
="030776","長榮航麥證0C購01","803,000","34","1,487,380","1.68","1.98","1.66","1.96","+","0.42","1.92","10","1.93","10","0.00",
="030777","華晶科麥證0B購01","175,000","7","293,470","1.66","1.69","1.65","1.65","-","0.20","1.65","10","1.66","10","0.00",
="030778","創意麥證0A購01","111,000","4","147,690","1.34","1.34","1.23","1.24","-","0.13","1.23","10","1.24","10","0.00",
="030779","群創麥證0A購01","284,000","30","830,340","2.75","3.27","2.70","3.27","+","0.72","3.14","10","3.15","10","0.00",
="030780","元金2X凱基0C購01","0","0","0","--","--","--","--"," ","0.00","1.40","100","1.41","10","26.28",
="030781","中鋼凱基0A購01","0","0","0","--","--","--","--"," ","0.00","8.85","100","9.35","10","38.50",
="030782","中鴻凱基0B購01","6,000","3","24,940","4.15","4.19","4.15","4.19","+","0.57","2.59","3","4.60","20","35.40",
="030783","中鴻凱基12購01","613,000","14","1,717,790","2.79","3.12","2.71","3.12","+","0.20","2.17","10","3.05","1","35.40",
="030784","大成鋼凱基12購01","621,000","74","1,330,060","2.03","2.36","1.95","2.29","+","0.21","2.28","103","2.29","49","48.00",
="030785","新光鋼凱基0A購01","194,000","25","1,056,000","7.15","7.15","5.05","5.50","+","0.51","5.55","100","5.70","15","58.90",
="030786","南帝凱基0C購01","45,000","6","58,000","1.19","1.37","1.19","1.37","+","0.27","1.10","1","--","0","143.00",
="030787","南帝凱基12購01","16,000","3","30,830","1.92","1.93","1.92","1.93","+","0.30","1.93","5","2.30","23","143.00",
="030788","台達電凱基0A購02","8,000","2","8,510","1.07","1.07","1.06","1.06","-","0.10","1.02","100","1.03","100","301.00",
="030789","鴻海凱基0A購17","51,000","5","52,680","1.03","1.06","1.03","1.03","-","0.09","1.01","100","1.03","160","120.00",
="030790","鴻海凱基11購03","35,000","9","38,200","1.10","1.10","1.08","1.08"," ","0.00","1.07","100","1.08","100","120.00",
="030791","台積電凱基0B購08","41,000","6","49,480","1.23","1.23","1.18","1.18","-","0.09","1.16","100","1.18","90","592.00",
="030792","台積電凱基0B購09","0","0","0","--","--","--","--"," ","0.00","0.93","100","0.94","100","592.00",
="030793","瑞昱凱基0A購01","284,000","22","505,900","2.03","2.03","1.62","1.67","-","0.17","1.64","100","1.65","100","493.50",
="030794","威盛凱基0B購01","0","0","0","--","--","--","--"," ","0.00","0.72","100","0.73","50","53.50",
="030795","南亞科凱基0A購02","90,000","6","126,660","1.45","1.45","1.39","1.39","-","0.05","1.33","100","1.34","100","98.30",
="030796","友達凱基0A購03","276,000","41","485,310","1.46","2.10","1.46","1.96","+","0.51","1.89","2","2.00","7","29.10",
="030797","聯發科凱基0A購05","100,000","2","33,000","0.33","0.33","0.33","0.33","X","0.00","0.32","100","0.33","100","988.00",
="030798","長榮凱基0A購08","1,827,000","62","4,698,640","2.10","2.65","2.10","2.65","+","0.65","2.65","280","--","0","75.90",
="030799","富邦金凱基0A購02","62,000","14","102,670","1.62","1.70","1.62","1.64","-","0.08","1.66","100","1.69","70","61.40",
="030800","大立光凱基0A購08","278,000","16","476,880","1.77","1.77","1.67","1.67","-","0.17","1.64","100","1.65","50","3,045.00",
="030801","華晶科凱基0B購01","315,000","6","320,590","1.03","1.03","1.01","1.01","-","0.14","1.03","100","1.04","100","42.50",
="030802","群創凱基0A購02","204,000","16","245,250","1.06","1.39","1.06","1.39","+","0.35","1.35","100","--","0","27.55",
="030803","牧德凱基0A購01","0","0","0","--","--","--","--"," ","0.00","1.20","100","1.21","30","283.50",
="030804","立積凱基0A購03","102,000","3","70,900","0.70","0.70","0.69","0.70","-","0.11","0.70","100","0.71","50","545.00",
="030805","彩晶凱基0A購03","481,000","49","898,530","1.62","2.40","1.62","2.40","+","0.86","2.33","5","--","0","21.15",
="030806","臺股指凱基0A購10","80,000","7","238,420","3.05","3.05","2.93","2.99","-","0.16","2.99","499","3.00","499","0.00",
="030807","臺股指凱基0C購22","0","0","0","--","--","--","--"," ","0.00","2.24","499","2.25","499","0.00",
="030808","大成鋼富邦0C購01","1,933,000","81","3,031,100","1.35","1.75","1.33","1.68","+","0.30","1.66","10","1.67","10","48.00",
="030809","台積電富邦11購01","476,000","10","536,060","1.14","1.14","1.11","1.11","-","0.06","1.10","10","1.11","18","592.00",
="030810","友達富邦0C購01","2,905,000","139","4,973,760","1.49","1.90","1.49","1.82","+","0.41","1.82","15","1.83","5","29.10",
="030811","長榮富邦11購01","975,000","41","3,030,010","2.79","3.35","2.79","3.35","+","0.70","3.40","10","3.68","1","75.90",
